split,metric,value
48,speed_profile_correlation,0.7015443869914744
48,path_length_similarity,0.918427828842557
48,acceleration_direction_cosine,0.6204150419260416
48,zero_lag_correlation,0.833308367291173
48,best_lag_correlation,0.833308367291173
49,position_correlation,0.860045006142605
49,position_cosine,0.8507607733875703
49,normalized_position_rmse,0.5345758568802157
49,velocity_direction_cosine,0.6175165616273908
49,speed_profile_correlation,0.740223861645584
49,path_length_similarity,0.9920043720969263
49,acceleration_direction_cosine,0.5754915785594891
49,zero_lag_correlation,0.8623458509244833
49,best_lag_correlation,0.8623458509244833
50,position_correlation,0.8338876029952693
50,position_cosine,0.8369471004729166
50,normalized_position_rmse,0.6187053764894366
50,velocity_direction_cosine,0.6517080712345512
50,speed_profile_correlation,0.6990215870620285
50,path_length_similarity,0.9006831705740574
50,acceleration_direction_cosine,0.6003708956826095
50,zero_lag_correlation,0.8369297111020102
50,best_lag_correlation,0.8369297111020102
51,position_correlation,0.8846566820478415
51,position_cosine,0.8782620704171077
51,normalized_position_rmse,0.48478773037287154
51,velocity_direction_cosine,0.6729336048103746
51,speed_profile_correlation,0.7597486878898294
51,path_length_similarity,0.9581919199250949
51,acceleration_direction_cosine,0.6119005899519745
51,zero_lag_correlation,0.8867460872097627
51,best_lag_correlation,0.8867460872097627
52,position_correlation,0.853441644472086
52,position_cosine,0.8405230586155051
52,normalized_position_rmse,0.5527141967268717
52,velocity_direction_cosine,0.648276360750326
52,speed_profile_correlation,0.711347853334496
52,path_length_similarity,0.9195141958545188
52,acceleration_direction_cosine,0.5909094358472685
52,zero_lag_correlation,0.8558627987186882
52,best_lag_correlation,0.8558627987186882
53,position_correlation,0.8500716661181731
53,position_cosine,0.8432536108491517
53,normalized_position_rmse,0.5447222280032462
53,velocity_direction_cosine,0.6635412557877117
53,speed_profile_correlation,0.7254752993334321
53,path_length_similarity,0.9764505991285805
53,acceleration_direction_cosine,0.6135434865740721
53,zero_lag_correlation,0.8525451812826993
53,best_lag_correlation,0.8525451812826993
54,position_correlation,0.8700254533199141
54,position_cosine,0.8723640396917371
54,normalized_position_rmse,0.5173724976603408
54,velocity_direction_cosine,0.6772066583943387
54,speed_profile_correlation,0.7420709411972528
54,path_length_similarity,0.8595185731286119
54,acceleration_direction_cosine,0.6395064274343748
54,zero_lag_correlation,0.8721659632922485
54,best_lag_correlation,0.8721659632922485
55,position_correlation,0.8635664610616981
55,position_cosine,0.8405894436107197
55,normalized_position_rmse,0.5395586617721773
55,velocity_direction_cosine,0.6981236960789624
55,speed_profile_correlation,0.7948024857327209
55,path_length_similarity,0.9693570282194265
55,acceleration_direction_cosine,0.6658861054782564
55,zero_lag_correlation,0.8664876436207405
55,best_lag_correlation,0.8664876436207405
56,position_correlation,0.8598685671964342
56,position_cosine,0.8379146891604872
56,normalized_position_rmse,0.533455680880578
56,velocity_direction_cosine,0.6914381922618297
56,speed_profile_correlation,0.8138972934765575
56,path_length_similarity,0.9366400394213225
56,acceleration_direction_cosine,0.6530260444682385
56,zero_lag_correlation,0.8621972780494056
56,best_lag_correlation,0.8621972780494056
57,position_correlation,0.8685771844624446
57,position_cosine,0.8383307306550201
57,normalized_position_rmse,0.49841997567905566
57,velocity_direction_cosine,0.6633466423710246
57,speed_profile_correlation,0.7586167363606351
57,path_length_similarity,0.9483656273918425
57,acceleration_direction_cosine,0.6202775023958268
