split,metric,value
51,position_correlation,0.8741833284919645
51,position_cosine,0.8583270218067882
51,normalized_position_rmse,0.5435576949709257
51,velocity_direction_cosine,0.67498111656004
51,speed_profile_correlation,0.7546909856202888
51,path_length_similarity,0.9384245983757945
51,acceleration_direction_cosine,0.6308239050351865
51,zero_lag_correlation,0.8767603716022807
51,best_lag_correlation,0.8767603716022807
52,position_correlation,0.8474393557931602
52,position_cosine,0.8524980831081327
52,normalized_position_rmse,0.5424789130894743
52,velocity_direction_cosine,0.6355632031088774
52,speed_profile_correlation,0.7126018331511288
52,path_length_similarity,0.9954506189446238
52,acceleration_direction_cosine,0.6047030464990268
52,zero_lag_correlation,0.8502221209522578
52,best_lag_correlation,0.8502221209522578
53,position_correlation,0.856497045166976
53,position_cosine,0.8515823535331216
53,normalized_position_rmse,0.5687625311400993
53,velocity_direction_cosine,0.626614107706284
53,speed_profile_correlation,0.7248146201833247
53,path_length_similarity,0.8527057314107422
53,acceleration_direction_cosine,0.5881861987199379
53,zero_lag_correlation,0.8597437003948817
53,best_lag_correlation,0.8597437003948817
54,position_correlation,0.838889500054306
54,position_cosine,0.828440792238416
54,normalized_position_rmse,0.5646460767505318
54,velocity_direction_cosine,0.6604144761476864
54,speed_profile_correlation,0.6664452775264922
54,path_length_similarity,0.9028576021111854
54,acceleration_direction_cosine,0.6085488451000283
54,zero_lag_correlation,0.8416081660283632
54,best_lag_correlation,0.8416081660283632
55,position_correlation,0.8798263249686895
55,position_cosine,0.8659122208062928
55,normalized_position_rmse,0.49192033938871327
55,velocity_direction_cosine,0.6957010924683139
55,speed_profile_correlation,0.7985709272380739
55,path_length_similarity,0.9648854944255729
55,acceleration_direction_cosine,0.6431754183045806
55,zero_lag_correlation,0.8823514587438333
55,best_lag_correlation,0.8830201358895358
56,position_correlation,0.8090758730116154
56,position_cosine,0.8070610913003975
56,normalized_position_rmse,0.6734187234532024
56,velocity_direction_cosine,0.6196495367591549
56,speed_profile_correlation,0.710422257577043
56,path_length_similarity,0.8601909392068507
56,acceleration_direction_cosine,0.5875450255984218
56,zero_lag_correlation,0.8140513690281989
56,best_lag_correlation,0.8140513690281989
57,position_correlation,0.8354254329695245
57,position_cosine,0.8284994843471096
57,normalized_position_rmse,0.5570229185537645
57,velocity_direction_cosine,0.6763344889722067
57,speed_profile_correlation,0.7560129494661688
57,path_length_similarity,0.9118546710331437
57,acceleration_direction_cosine,0.6148020603373276
