model,null,permutation,metric,value
dynamic,block_shuffle,46,zero_lag_correlation,0.3169498263045648
dynamic,block_shuffle,46,best_lag_correlation,0.3599174699452157
dynamic,block_shuffle,47,position_correlation,0.2519589927801664
dynamic,block_shuffle,47,position_cosine,0.3044866033850583
dynamic,block_shuffle,47,normalized_position_rmse,1.07324129071446
dynamic,block_shuffle,47,velocity_direction_cosine,0.02430852759903213
dynamic,block_shuffle,47,speed_profile_correlation,0.28413481439484767
dynamic,block_shuffle,47,path_length_similarity,0.8792242040534423
dynamic,block_shuffle,47,acceleration_direction_cosine,0.007433713238282873
dynamic,block_shuffle,47,zero_lag_correlation,0.3103035102392082
dynamic,block_shuffle,47,best_lag_correlation,0.3647837377760098
dynamic,block_shuffle,48,position_correlation,0.22740832952006132
dynamic,block_shuffle,48,position_cosine,0.304289555972448
dynamic,block_shuffle,48,normalized_position_rmse,1.0825210717069118
dynamic,block_shuffle,48,velocity_direction_cosine,-0.004281860371827243
dynamic,block_shuffle,48,speed_profile_correlation,0.24327719596922417
dynamic,block_shuffle,48,path_length_similarity,0.9134366930605315
dynamic,block_shuffle,48,acceleration_direction_cosine,-0.03794046932793337
dynamic,block_shuffle,48,zero_lag_correlation,0.2885342310012534
dynamic,block_shuffle,48,best_lag_correlation,0.34810174159037355
dynamic,block_shuffle,49,position_correlation,0.23803552980395923
dynamic,block_shuffle,49,position_cosine,0.30190791052197014
dynamic,block_shuffle,49,normalized_position_rmse,1.077000238330351
dynamic,block_shuffle,49,velocity_direction_cosine,0.033563065963309435
dynamic,block_shuffle,49,speed_profile_correlation,0.3201244368875293
dynamic,block_shuffle,49,path_length_similarity,0.9139951101636675
dynamic,block_shuffle,49,acceleration_direction_cosine,0.0076590055013036505
dynamic,block_shuffle,49,zero_lag_correlation,0.29827662747570804
dynamic,block_shuffle,49,best_lag_correlation,0.3625546610634005
dynamic,block_shuffle,50,position_correlation,0.17783653784791054
dynamic,block_shuffle,50,position_cosine,0.24237498232824634
dynamic,block_shuffle,50,normalized_position_rmse,1.1222037045627955
dynamic,block_shuffle,50,velocity_direction_cosine,0.029576258021378782
dynamic,block_shuffle,50,speed_profile_correlation,0.06801006654896684
dynamic,block_shuffle,50,path_length_similarity,0.8656594632930519
dynamic,block_shuffle,50,acceleration_direction_cosine,0.06288265825598702
dynamic,block_shuffle,50,zero_lag_correlation,0.24425417217535222
dynamic,block_shuffle,50,best_lag_correlation,0.2548446735057836
dynamic,block_shuffle,51,position_correlation,0.16725334989338797
dynamic,block_shuffle,51,position_cosine,0.2206148036960585
dynamic,block_shuffle,51,normalized_position_rmse,1.1211723785273233
dynamic,block_shuffle,51,velocity_direction_cosine,0.03746281004225003
dynamic,block_shuffle,51,speed_profile_correlation,0.07229001921710798
dynamic,block_shuffle,51,path_length_similarity,0.8534775317518989
dynamic,block_shuffle,51,acceleration_direction_cosine,0.04853572982027905
dynamic,block_shuffle,51,zero_lag_correlation,0.23523190248454662
dynamic,block_shuffle,51,best_lag_correlation,0.263263231304807
dynamic,block_shuffle,52,position_correlation,0.2735045384418026
dynamic,block_shuffle,52,position_cosine,0.3026107018486228
dynamic,block_shuffle,52,normalized_position_rmse,1.0577357966825875
dynamic,block_shuffle,52,velocity_direction_cosine,0.07185924229315759
dynamic,block_shuffle,52,speed_profile_correlation,0.24552286948723714
dynamic,block_shuffle,52,path_length_similarity,0.8873624405157755
dynamic,block_shuffle,52,acceleration_direction_cosine,0.10158527812811972
dynamic,block_shuffle,52,zero_lag_correlation,0.3284699354518492
dynamic,block_shuffle,52,best_lag_correlation,0.3284699354518492
dynamic,block_shuffle,53,position_correlation,0.2315992502734916
dynamic,block_shuffle,53,position_cosine,0.2856923985497338
dynamic,block_shuffle,53,normalized_position_rmse,1.084204311171681
dynamic,block_shuffle,53,velocity_direction_cosine,0.006496784080182843
dynamic,block_shuffle,53,speed_profile_correlation,0.155121467544164
dynamic,block_shuffle,53,path_length_similarity,0.9007180397068754
dynamic,block_shuffle,53,acceleration_direction_cosine,0.023753213312629196
dynamic,block_shuffle,53,zero_lag_correlation,0.29167859111947725
dynamic,block_shuffle,53,best_lag_correlation,0.3027639167383207
dynamic,block_shuffle,54,position_correlation,0.20496834723070861
dynamic,block_shuffle,54,position_cosine,0.19879098943621787
dynamic,block_shuffle,54,normalized_position_rmse,1.1006954379428457
dynamic,block_shuffle,54,velocity_direction_cosine,0.0005404432962397491
dynamic,block_shuffle,54,speed_profile_correlation,0.19445917314003086
dynamic,block_shuffle,54,path_length_similarity,0.8445726812338511
dynamic,block_shuffle,54,acceleration_direction_cosine,-0.021640933922365137
dynamic,block_shuffle,54,zero_lag_correlation,0.2688825908253666
dynamic,block_shuffle,54,best_lag_correlation,0.30979881406170684
dynamic,block_shuffle,55,position_correlation,0.17365948732603306
dynamic,block_shuffle,55,position_cosine,0.23277495908512302
dynamic,block_shuffle,55,normalized_position_rmse,1.1210364261083474
dynamic,block_shuffle,55,velocity_direction_cosine,-0.023141930807986516
dynamic,block_shuffle,55,speed_profile_correlation,0.19625290530503015
dynamic,block_shuffle,55,path_length_similarity,0.8494971637956378
dynamic,block_shuffle,55,acceleration_direction_cosine,-0.0758264645448722
dynamic,block_shuffle,55,zero_lag_correlation,0.24053407765437507
dynamic,block_shuffle,55,best_lag_correlation,0.3078231607829723
dynamic,block_shuffle,56,position_correlation,0.1485904228729395
dynamic,block_shuffle,56,position_cosine,0.2373641781504968
dynamic,block_shuffle,56,normalized_position_rmse,1.1356018315532457
dynamic,block_shuffle,56,velocity_direction_cosine,0.028924956635292997
dynamic,block_shuffle,56,speed_profile_correlation,0.16351948347713058
dynamic,block_shuffle,56,path_length_similarity,0.9272228868227748
dynamic,block_shuffle,56,acceleration_direction_cosine,0.014893974913464187
dynamic,block_shuffle,56,zero_lag_correlation,0.21905297298511525
dynamic,block_shuffle,56,best_lag_correlation,0.260235466850727
dynamic,block_shuffle,57,position_correlation,0.15931926842342836
dynamic,block_shuffle,57,position_cosine,0.19797435358970247
dynamic,block_shuffle,57,normalized_position_rmse,1.1258062461562075
dynamic,block_shuffle,57,velocity_direction_cosine,-0.0640176664711983
dynamic,block_shuffle,57,speed_profile_correlation,0.10690328862258025
dynamic,block_shuffle,57,path_length_similarity,0.8788923674981911
dynamic,block_shuffle,57,acceleration_direction_cosine,-0.07385344290235854
dynamic,block_shuffle,57,zero_lag_correlation,0.22843591256401424
dynamic,block_shuffle,57,best_lag_correlation,0.3605666256259368
dynamic,block_shuffle,58,position_correlation,0.12316946641214627
dynamic,block_shuffle,58,position_cosine,0.20431061390809804
dynamic,block_shuffle,58,normalized_position_rmse,1.1519990883354714
dynamic,block_shuffle,58,velocity_direction_cosine,-0.03666675613797637
dynamic,block_shuffle,58,speed_profile_correlation,0.19662375552998743
dynamic,block_shuffle,58,path_length_similarity,0.8813403070374779
dynamic,block_shuffle,58,acceleration_direction_cosine,-0.034771196560179365
dynamic,block_shuffle,58,zero_lag_correlation,0.19463261029771778
dynamic,block_shuffle,58,best_lag_correlation,0.257876474132724
dynamic,block_shuffle,59,position_correlation,0.18738878687471228
dynamic,block_shuffle,59,position_cosine,0.21625798245806274
dynamic,block_shuffle,59,normalized_position_rmse,1.112409622397634
dynamic,block_shuffle,59,velocity_direction_cosine,-0.01978567039339799
dynamic,block_shuffle,59,speed_profile_correlation,0.1452120645063809
dynamic,block_shuffle,59,path_length_similarity,0.9252513839055171
dynamic,block_shuffle,59,acceleration_direction_cosine,-0.010452905385746834
dynamic,block_shuffle,59,zero_lag_correlation,0.2524055948004661
dynamic,block_shuffle,59,best_lag_correlation,0.3019763380970224
dynamic,block_shuffle,60,position_correlation,0.2286388288457441
dynamic,block_shuffle,60,position_cosine,0.27715363151512407
dynamic,block_shuffle,60,normalized_position_rmse,1.0836183047939485
dynamic,block_shuffle,60,velocity_direction_cosine,-0.029046076554833038
dynamic,block_shuffle,60,speed_profile_correlation,0.2951762482245618
dynamic,block_shuffle,60,path_length_similarity,0.8923899827346512
dynamic,block_shuffle,60,acceleration_direction_cosine,-0.0282771414123852
dynamic,block_shuffle,60,zero_lag_correlation,0.2893234605818795
dynamic,block_shuffle,60,best_lag_correlation,0.3708378577353306
dynamic,block_shuffle,61,position_correlation,0.16679658354653581
dynamic,block_shuffle,61,position_cosine,0.25025092858883263
dynamic,block_shuffle,61,normalized_position_rmse,1.1257833279173914
dynamic,block_shuffle,61,velocity_direction_cosine,-0.012137377891207914
dynamic,block_shuffle,61,speed_profile_correlation,0.0702747054346918
dynamic,block_shuffle,61,path_length_similarity,0.8753384300952985
dynamic,block_shuffle,61,acceleration_direction_cosine,-0.05800389191335686
dynamic,block_shuffle,61,zero_lag_correlation,0.23461051173137423
dynamic,block_shuffle,61,best_lag_correlation,0.2758483173075218
dynamic,block_shuffle,62,position_correlation,0.2190719294667908
dynamic,block_shuffle,62,position_cosine,0.30583136200151134
dynamic,block_shuffle,62,normalized_position_rmse,1.0930519545099096
dynamic,block_shuffle,62,velocity_direction_cosine,-0.11034632664292063
dynamic,block_shuffle,62,speed_profile_correlation,0.2980143691416632
dynamic,block_shuffle,62,path_length_similarity,0.8860379909122794
dynamic,block_shuffle,62,acceleration_direction_cosine,-0.10815641758599791
dynamic,block_shuffle,62,zero_lag_correlation,0.2800765670139145
dynamic,block_shuffle,62,best_lag_correlation,0.40525859874435155
dynamic,block_shuffle,63,position_correlation,0.13137956341730267
dynamic,block_shuffle,63,position_cosine,0.21505304989784627
dynamic,block_shuffle,63,normalized_position_rmse,1.1470762359779731
dynamic,block_shuffle,63,velocity_direction_cosine,0.019158478857743414
dynamic,block_shuffle,63,speed_profile_correlation,0.18764776567651395
dynamic,block_shuffle,63,path_length_similarity,0.9073745854058077
dynamic,block_shuffle,63,acceleration_direction_cosine,0.0905116435000944
dynamic,block_shuffle,63,zero_lag_correlation,0.2030302089283669
dynamic,block_shuffle,63,best_lag_correlation,0.24745082516449868
dynamic,block_shuffle,64,position_correlation,0.16105679469983983
dynamic,block_shuffle,64,position_cosine,0.2091022674528697
dynamic,block_shuffle,64,normalized_position_rmse,1.1279440787412192
dynamic,block_shuffle,64,velocity_direction_cosine,0.010531190292380213
dynamic,block_shuffle,64,speed_profile_correlation,0.23387529924572623
dynamic,block_shuffle,64,path_length_similarity,0.9078143071569097
dynamic,block_shuffle,64,acceleration_direction_cosine,-0.023901761513021584
dynamic,block_shuffle,64,zero_lag_correlation,0.22830593380418193
dynamic,block_shuffle,64,best_lag_correlation,0.24295234123131776
dynamic,block_shuffle,65,position_correlation,0.2836176044361549
dynamic,block_shuffle,65,position_cosine,0.31261433647169
dynamic,block_shuffle,65,normalized_position_rmse,1.0513402392365545
dynamic,block_shuffle,65,velocity_direction_cosine,0.013403359207175227
dynamic,block_shuffle,65,speed_profile_correlation,0.4305213508379783
dynamic,block_shuffle,65,path_length_similarity,0.8334650469613623
dynamic,block_shuffle,65,acceleration_direction_cosine,-0.013838308060727705
dynamic,block_shuffle,65,zero_lag_correlation,0.3379299602477836
dynamic,block_shuffle,65,best_lag_correlation,0.34430793740869536
dynamic,block_shuffle,66,position_correlation,0.17553995164743064
dynamic,block_shuffle,66,position_cosine,0.21947577733807927
dynamic,block_shuffle,66,normalized_position_rmse,1.1233542343052916
dynamic,block_shuffle,66,velocity_direction_cosine,-0.02895973923299117
dynamic,block_shuffle,66,speed_profile_correlation,0.27044003282265083
dynamic,block_shuffle,66,path_length_similarity,0.8789405812127979
dynamic,block_shuffle,66,acceleration_direction_cosine,-0.023644835836176957
dynamic,block_shuffle,66,zero_lag_correlation,0.24218198789892642
dynamic,block_shuffle,66,best_lag_correlation,0.29254779699597494
dynamic,block_shuffle,67,position_correlation,0.25157926897824195
dynamic,block_shuffle,67,position_cosine,0.28390362295668087
dynamic,block_shuffle,67,normalized_position_rmse,1.0712399376353847
dynamic,block_shuffle,67,velocity_direction_cosine,-0.0023978307343551206
dynamic,block_shuffle,67,speed_profile_correlation,0.2720519826145247
dynamic,block_shuffle,67,path_length_similarity,0.8902504589701085
dynamic,block_shuffle,67,acceleration_direction_cosine,-0.009511432357243922
dynamic,block_shuffle,67,zero_lag_correlation,0.3095889691606853
dynamic,block_shuffle,67,best_lag_correlation,0.3494399158775605
dynamic,block_shuffle,68,position_correlation,0.21850991885492618
dynamic,block_shuffle,68,position_cosine,0.23350027073362378
dynamic,block_shuffle,68,normalized_position_rmse,1.0903613218771326
dynamic,block_shuffle,68,velocity_direction_cosine,-0.02561008337513281
dynamic,block_shuffle,68,speed_profile_correlation,0.32655461343042014
dynamic,block_shuffle,68,path_length_similarity,0.8676098942899206
dynamic,block_shuffle,68,acceleration_direction_cosine,-0.042775259796087574
dynamic,block_shuffle,68,zero_lag_correlation,0.2808913361826573
dynamic,block_shuffle,68,best_lag_correlation,0.29347344159225924
dynamic,block_shuffle,69,position_correlation,0.18821403339519988
dynamic,block_shuffle,69,position_cosine,0.26423820816254745
dynamic,block_shuffle,69,normalized_position_rmse,1.1065745138642158
dynamic,block_shuffle,69,velocity_direction_cosine,-0.03168939917790193
dynamic,block_shuffle,69,speed_profile_correlation,0.2364030142204927
dynamic,block_shuffle,69,path_length_similarity,0.9018792036098131
dynamic,block_shuffle,69,acceleration_direction_cosine,-0.03334557959084201
dynamic,block_shuffle,69,zero_lag_correlation,0.25375933014113167
dynamic,block_shuffle,69,best_lag_correlation,0.3311127360099577
dynamic,block_shuffle,70,position_correlation,0.24686658981756374
dynamic,block_shuffle,70,position_cosine,0.2761522738771716
dynamic,block_shuffle,70,normalized_position_rmse,1.0772302993472775
dynamic,block_shuffle,70,velocity_direction_cosine,-0.03251591322659598
dynamic,block_shuffle,70,speed_profile_correlation,0.33268676103523304
dynamic,block_shuffle,70,path_length_similarity,0.8843233443483282
dynamic,block_shuffle,70,acceleration_direction_cosine,-0.0318252043566473
dynamic,block_shuffle,70,zero_lag_correlation,0.3058477247677787
dynamic,block_shuffle,70,best_lag_correlation,0.3971436598639304
dynamic,block_shuffle,71,position_correlation,0.1531618533939318
dynamic,block_shuffle,71,position_cosine,0.19512645165433132
dynamic,block_shuffle,71,normalized_position_rmse,1.1377301419807306
dynamic,block_shuffle,71,velocity_direction_cosine,0.015866160040076776
dynamic,block_shuffle,71,speed_profile_correlation,0.12659051986596828
dynamic,block_shuffle,71,path_length_similarity,0.8782825032964606
dynamic,block_shuffle,71,acceleration_direction_cosine,0.010777973706287325
dynamic,block_shuffle,71,zero_lag_correlation,0.2215299586678497
dynamic,block_shuffle,71,best_lag_correlation,0.23136192595606359
dynamic,block_shuffle,72,position_correlation,0.19558452694777992
dynamic,block_shuffle,72,position_cosine,0.23747806205834573
dynamic,block_shuffle,72,normalized_position_rmse,1.1029316445245063
dynamic,block_shuffle,72,velocity_direction_cosine,-0.002235885480596231
dynamic,block_shuffle,72,speed_profile_correlation,0.1845451747293552
dynamic,block_shuffle,72,path_length_similarity,0.9137472949368447
dynamic,block_shuffle,72,acceleration_direction_cosine,0.009290546633994782
dynamic,block_shuffle,72,zero_lag_correlation,0.26090240634994194
dynamic,block_shuffle,72,best_lag_correlation,0.32825537544704847
dynamic,block_shuffle,73,position_correlation,0.14987301941007194
dynamic,block_shuffle,73,position_cosine,0.24290921033661114
dynamic,block_shuffle,73,normalized_position_rmse,1.1369104749026813
dynamic,block_shuffle,73,velocity_direction_cosine,0.010094773364544273
dynamic,block_shuffle,73,speed_profile_correlation,0.18212367114794722
dynamic,block_shuffle,73,path_length_similarity,0.8696338484061131
dynamic,block_shuffle,73,acceleration_direction_cosine,-0.010503135259000613
dynamic,block_shuffle,73,zero_lag_correlation,0.21854002300061837
dynamic,block_shuffle,73,best_lag_correlation,0.26154829330046364
dynamic,block_shuffle,74,position_correlation,0.2543703085126464
dynamic,block_shuffle,74,position_cosine,0.28193987642409274
dynamic,block_shuffle,74,normalized_position_rmse,1.071299339818974
dynamic,block_shuffle,74,velocity_direction_cosine,0.0492042781247302
dynamic,block_shuffle,74,speed_profile_correlation,0.27326239155372234
dynamic,block_shuffle,74,path_length_similarity,0.8509963790885386
dynamic,block_shuffle,74,acceleration_direction_cosine,0.03998382048817944
dynamic,block_shuffle,74,zero_lag_correlation,0.31184791215888574
dynamic,block_shuffle,74,best_lag_correlation,0.3729352840172993
dynamic,block_shuffle,75,position_correlation,0.19338271532955692
dynamic,block_shuffle,75,position_cosine,0.25545153738071397
dynamic,block_shuffle,75,normalized_position_rmse,1.1060920730279926
dynamic,block_shuffle,75,velocity_direction_cosine,-0.06486150860244132
dynamic,block_shuffle,75,speed_profile_correlation,0.007360733856456008
dynamic,block_shuffle,75,path_length_similarity,0.8940804905800456
dynamic,block_shuffle,75,acceleration_direction_cosine,-0.09172650265748733
dynamic,block_shuffle,75,zero_lag_correlation,0.2580215851351194
dynamic,block_shuffle,75,best_lag_correlation,0.30637237826238833
dynamic,block_shuffle,76,position_correlation,0.17258050090441945
dynamic,block_shuffle,76,position_cosine,0.2261157520214256
dynamic,block_shuffle,76,normalized_position_rmse,1.122056149176214
dynamic,block_shuffle,76,velocity_direction_cosine,-0.0016889637338145737
dynamic,block_shuffle,76,speed_profile_correlation,0.14839087518604416
dynamic,block_shuffle,76,path_length_similarity,0.8497656132197428
dynamic,block_shuffle,76,acceleration_direction_cosine,0.05992742493234136
dynamic,block_shuffle,76,zero_lag_correlation,0.23854634820649676
dynamic,block_shuffle,76,best_lag_correlation,0.2877806995479044
dynamic,block_shuffle,77,position_correlation,0.2729511699802649
dynamic,block_shuffle,77,position_cosine,0.3466014157914586
dynamic,block_shuffle,77,normalized_position_rmse,1.0589543924502594
dynamic,block_shuffle,77,velocity_direction_cosine,0.03184922343875805
dynamic,block_shuffle,77,speed_profile_correlation,0.28848427775243674
dynamic,block_shuffle,77,path_length_similarity,0.9295083178468221
dynamic,block_shuffle,77,acceleration_direction_cosine,0.00974498358499455
dynamic,block_shuffle,77,zero_lag_correlation,0.328328630446701
dynamic,block_shuffle,77,best_lag_correlation,0.39596640968335567
dynamic,block_shuffle,78,position_correlation,0.24418997394106726
dynamic,block_shuffle,78,position_cosine,0.29868148418567664
dynamic,block_shuffle,78,normalized_position_rmse,1.077037302931125
dynamic,block_shuffle,78,velocity_direction_cosine,0.004249902145034547
dynamic,block_shuffle,78,speed_profile_correlation,0.11739776804238052
dynamic,block_shuffle,78,path_length_similarity,0.9228087861954674
dynamic,block_shuffle,78,acceleration_direction_cosine,-0.04855177763708528
dynamic,block_shuffle,78,zero_lag_correlation,0.3033969411973544
dynamic,block_shuffle,78,best_lag_correlation,0.30958134733201137
dynamic,block_shuffle,79,position_correlation,0.20403418335181953
dynamic,block_shuffle,79,position_cosine,0.24088817590663597
dynamic,block_shuffle,79,normalized_position_rmse,1.1018506360838185
dynamic,block_shuffle,79,velocity_direction_cosine,0.054754450827858785
dynamic,block_shuffle,79,speed_profile_correlation,0.1770400035861782
dynamic,block_shuffle,79,path_length_similarity,0.8836016340612224
dynamic,block_shuffle,79,acceleration_direction_cosine,0.026974017445931257
dynamic,block_shuffle,79,zero_lag_correlation,0.2679835041334038
dynamic,block_shuffle,79,best_lag_correlation,0.28136867446893865
dynamic,block_shuffle,80,position_correlation,0.19932074636323993
dynamic,block_shuffle,80,position_cosine,0.23769234182965662
dynamic,block_shuffle,80,normalized_position_rmse,1.1056745431902846
dynamic,block_shuffle,80,velocity_direction_cosine,0.011381028680429735
dynamic,block_shuffle,80,speed_profile_correlation,0.14982169721667773
dynamic,block_shuffle,80,path_length_similarity,0.9136536076245744
dynamic,block_shuffle,80,acceleration_direction_cosine,0.0175199429522563
dynamic,block_shuffle,80,zero_lag_correlation,0.26272407589916713
dynamic,block_shuffle,80,best_lag_correlation,0.2787257529686612
dynamic,block_shuffle,81,position_correlation,0.17472999908986797
dynamic,block_shuffle,81,position_cosine,0.24868126979293087
dynamic,block_shuffle,81,normalized_position_rmse,1.1214719276850058
dynamic,block_shuffle,81,velocity_direction_cosine,-0.03247856809231772
dynamic,block_shuffle,81,speed_profile_correlation,0.053791042896582944
dynamic,block_shuffle,81,path_length_similarity,0.8976475734706031
dynamic,block_shuffle,81,acceleration_direction_cosine,-0.04358955291094423
dynamic,block_shuffle,81,zero_lag_correlation,0.24095018971570664
dynamic,block_shuffle,81,best_lag_correlation,0.2906996494147362
dynamic,block_shuffle,82,position_correlation,0.14159203734412545
dynamic,block_shuffle,82,position_cosine,0.18221598525776783
dynamic,block_shuffle,82,normalized_position_rmse,1.1469770895586284
dynamic,block_shuffle,82,velocity_direction_cosine,-0.06560998198819162
dynamic,block_shuffle,82,speed_profile_correlation,0.18626209269386157
dynamic,block_shuffle,82,path_length_similarity,0.8457026400952957
dynamic,block_shuffle,82,acceleration_direction_cosine,-0.08297841795822049
dynamic,block_shuffle,82,zero_lag_correlation,0.21180496138292615
dynamic,block_shuffle,82,best_lag_correlation,0.2703275092822727
dynamic,block_shuffle,83,position_correlation,0.24908235033307727
dynamic,block_shuffle,83,position_cosine,0.28566837120927074
dynamic,block_shuffle,83,normalized_position_rmse,1.0718160366353102
dynamic,block_shuffle,83,velocity_direction_cosine,-0.017243887644900188
dynamic,block_shuffle,83,speed_profile_correlation,0.08814308214250033
dynamic,block_shuffle,83,path_length_similarity,0.888846107721731
dynamic,block_shuffle,83,acceleration_direction_cosine,-0.01999343181711736
dynamic,block_shuffle,83,zero_lag_correlation,0.3081115064511013
dynamic,block_shuffle,83,best_lag_correlation,0.3220141947478509
dynamic,block_shuffle,84,position_correlation,0.08026497782614857
dynamic,block_shuffle,84,position_cosine,0.16249545473977015
dynamic,block_shuffle,84,normalized_position_rmse,1.1771005993266765
dynamic,block_shuffle,84,velocity_direction_cosine,-0.10006247035962118
dynamic,block_shuffle,84,speed_profile_correlation,0.26015668107795353
dynamic,block_shuffle,84,path_length_similarity,0.8884428371928893
dynamic,block_shuffle,84,acceleration_direction_cosine,-0.09030003640582333
dynamic,block_shuffle,84,zero_lag_correlation,0.15837528677182092
dynamic,block_shuffle,84,best_lag_correlation,0.2932326777729447
dynamic,block_shuffle,85,position_correlation,0.1160209203509686
dynamic,block_shuffle,85,position_cosine,0.17402046213637856
dynamic,block_shuffle,85,normalized_position_rmse,1.1569162572501983
dynamic,block_shuffle,85,velocity_direction_cosine,-0.03357123135515512
dynamic,block_shuffle,85,speed_profile_correlation,0.09877363328366202
dynamic,block_shuffle,85,path_length_similarity,0.8602021479201879
dynamic,block_shuffle,85,acceleration_direction_cosine,0.025729244087420545
dynamic,block_shuffle,85,zero_lag_correlation,0.18925261864964601
dynamic,block_shuffle,85,best_lag_correlation,0.2883000503881164
dynamic,block_shuffle,86,position_correlation,0.21640007220067603
dynamic,block_shuffle,86,position_cosine,0.2632542246026093
dynamic,block_shuffle,86,normalized_position_rmse,1.0904405251974587
dynamic,block_shuffle,86,velocity_direction_cosine,0.02407240335558252
dynamic,block_shuffle,86,speed_profile_correlation,0.35306531169883165
dynamic,block_shuffle,86,path_length_similarity,0.8979533875912616
dynamic,block_shuffle,86,acceleration_direction_cosine,0.01741203893617002
dynamic,block_shuffle,86,zero_lag_correlation,0.2778583335824971
dynamic,block_shuffle,86,best_lag_correlation,0.30428427209837566
dynamic,block_shuffle,87,position_correlation,0.241436720037818
dynamic,block_shuffle,87,position_cosine,0.29152811622197955
dynamic,block_shuffle,87,normalized_position_rmse,1.0735550284558897
dynamic,block_shuffle,87,velocity_direction_cosine,0.004828546566999252
dynamic,block_shuffle,87,speed_profile_correlation,0.26816126565623616
dynamic,block_shuffle,87,path_length_similarity,0.8943753543267364
dynamic,block_shuffle,87,acceleration_direction_cosine,-0.02925031236984673
dynamic,block_shuffle,87,zero_lag_correlation,0.30122970366762525
dynamic,block_shuffle,87,best_lag_correlation,0.33477363975460905
dynamic,block_shuffle,88,position_correlation,0.0691486927775781
dynamic,block_shuffle,88,position_cosine,0.17017695947725187
dynamic,block_shuffle,88,normalized_position_rmse,1.185069050880306
dynamic,block_shuffle,88,velocity_direction_cosine,0.007904279547354835
dynamic,block_shuffle,88,speed_profile_correlation,0.14796538472002932
dynamic,block_shuffle,88,path_length_similarity,0.8582002931775109
dynamic,block_shuffle,88,acceleration_direction_cosine,0.023115358939255613
dynamic,block_shuffle,88,zero_lag_correlation,0.1482216499591118
dynamic,block_shuffle,88,best_lag_correlation,0.27525805929613884
dynamic,block_shuffle,89,position_correlation,0.26574140198036744
dynamic,block_shuffle,89,position_cosine,0.30699954523283474
dynamic,block_shuffle,89,normalized_position_rmse,1.0625201016602468
dynamic,block_shuffle,89,velocity_direction_cosine,0.07706596049014812
dynamic,block_shuffle,89,speed_profile_correlation,0.2745910661285209
dynamic,block_shuffle,89,path_length_similarity,0.9266349223817646
dynamic,block_shuffle,89,acceleration_direction_cosine,0.01905634572442614
dynamic,block_shuffle,89,zero_lag_correlation,0.3232115387935141
dynamic,block_shuffle,89,best_lag_correlation,0.3254030887498761
dynamic,block_shuffle,90,position_correlation,0.21087551992733866
dynamic,block_shuffle,90,position_cosine,0.26421310293344413
dynamic,block_shuffle,90,normalized_position_rmse,1.0967857832280286
dynamic,block_shuffle,90,velocity_direction_cosine,-0.012326584162637882
dynamic,block_shuffle,90,speed_profile_correlation,0.26234339340765156
dynamic,block_shuffle,90,path_length_similarity,0.908547072900713
dynamic,block_shuffle,90,acceleration_direction_cosine,0.01478094886897578
dynamic,block_shuffle,90,zero_lag_correlation,0.2745468122595691
dynamic,block_shuffle,90,best_lag_correlation,0.3435804847690531
dynamic,block_shuffle,91,position_correlation,0.29169892847094253
dynamic,block_shuffle,91,position_cosine,0.2910158889889311
dynamic,block_shuffle,91,normalized_position_rmse,1.0467272409513655
dynamic,block_shuffle,91,velocity_direction_cosine,0.023587020735593944
dynamic,block_shuffle,91,speed_profile_correlation,0.37914225373378446
dynamic,block_shuffle,91,path_length_similarity,0.8840259117319006
dynamic,block_shuffle,91,acceleration_direction_cosine,0.011871274582531127
dynamic,block_shuffle,91,zero_lag_correlation,0.34520565765532335
dynamic,block_shuffle,91,best_lag_correlation,0.35901659428613514
dynamic,block_shuffle,92,position_correlation,0.1914501408791074
dynamic,block_shuffle,92,position_cosine,0.2416338345839453
dynamic,block_shuffle,92,normalized_position_rmse,1.1119977138087616
dynamic,block_shuffle,92,velocity_direction_cosine,0.02008306656982602
dynamic,block_shuffle,92,speed_profile_correlation,0.21946453124392779
dynamic,block_shuffle,92,path_length_similarity,0.8893330123444332
dynamic,block_shuffle,92,acceleration_direction_cosine,0.00477486858077817
dynamic,block_shuffle,92,zero_lag_correlation,0.25646732560270386
dynamic,block_shuffle,92,best_lag_correlation,0.2924666710928795
dynamic,block_shuffle,93,position_correlation,0.22554100228236434
dynamic,block_shuffle,93,position_cosine,0.27109849271121494
dynamic,block_shuffle,93,normalized_position_rmse,1.0870708085140683
dynamic,block_shuffle,93,velocity_direction_cosine,0.010332027323281708
dynamic,block_shuffle,93,speed_profile_correlation,0.15414776461259702
dynamic,block_shuffle,93,path_length_similarity,0.8989870455782901
dynamic,block_shuffle,93,acceleration_direction_cosine,-0.01673879632074202
dynamic,block_shuffle,93,zero_lag_correlation,0.2862281938655674
dynamic,block_shuffle,93,best_lag_correlation,0.31094768775052023
dynamic,block_shuffle,94,position_correlation,0.21519209571571993
dynamic,block_shuffle,94,position_cosine,0.24308627156592963
dynamic,block_shuffle,94,normalized_position_rmse,1.0932133357138694
dynamic,block_shuffle,94,velocity_direction_cosine,0.00872258231749337
dynamic,block_shuffle,94,speed_profile_correlation,0.24138274031885373
dynamic,block_shuffle,94,path_length_similarity,0.881562252480793
dynamic,block_shuffle,94,acceleration_direction_cosine,-0.024205649680962386
dynamic,block_shuffle,94,zero_lag_correlation,0.2783628932668592
dynamic,block_shuffle,94,best_lag_correlation,0.3112695460104698
